sentiment,content
0,lot catch weekend bhr host busy busy busy http plurk com p rqpl
1,today day twitterland house closing begin get start moving new place
1,monday bad sunny fb
1,good morning twitter bugsssss am day start nowwwww
1,may th starwarsday
1,nattyknits knew get that
1,wow someone s proud me
1,ctakeaway great remix it double wow
1,chamber hahaaaha
1,want info ecomonday check http tinyurl com cpve amp follow ecomonday like followfriday green amp monday
1,square will thanks
0,mattthewhoare please tell they ve cut price macbooks although photoshop reduced that d great
1,elliottja ha apparently talk posh accent according ppl saw shire last dressed feminely make chuckle
1,songzyuuup http twitpic com gemf definitely appreciate this simple thing make day
1,ryanseacrest coffee lifeline thing good
1,going star trek premier tomorrow night uber stoked care i m nerd star trek amazecore
1,margaretcho learn tw headed boy nutreal milk hotel
0,asexynyfemale make sure well done
0,good morning http blip fm jnl
1,philosophy final today thank sportygirlie day now
1,call einstein got math test result a hell yesss
1,going back bed nap im starving tty l
0,sitting katies house jo two away stuff swine flu bronchitis thats diff story
0,antidepressiva get motivated fact know i ll wake productive go sleep in though
1,sevenspoons like mine green somehow taste minty otherwise heh heh
1,spinallhead bom dia uï¿½tisson
1,david n wilson c mon like superpower explanation better lol
1,toffeetfb wa great day
1,ginidietrich weather report week upper s make happy perfect running weather
1,sln hahaha like o dougie thats harsh happy replied
1,iseric ill buy one
1,last day college today
1,kristyknox sound like fun think lol naughty ironing watching nk porn youtube instead lmao
0,izzndsophtv want experience snow snow suck
1,woke up busy busy busy day bake bbyshower cupcake jay bday cake bleach hair amp see boo
1,what tha lol congrats
0,eating bagel yummy
1,i m glad good job
1,donmcallister need find keynote one least know go screencastsonline
1,soulsistanindy someone do good morning
1,follower more for twitter party
0,juenese totally felt bad guy haha im good miss guy
1,butterflydi i ll back later today got plenty gold willing help out need anything
1,getting ready school
0,wish london personally witness nun run great idea opening sister act s new broadway show
1,school haha well hope today fun post regular update day follow stay updated
0,checked bank acct mornin got lil sad then decided would imagine end make smile whateverworks
1,hey robluketic quot keep clear quot robluketic live gt http ustre am wv
0,jerzegurl hiya missed too to
1,look like sun making comeback midwest happy monday
1,rx nice submit failblog org
1,vacant stained http twitpic com jhe love it awesome
1,dougiemcfly god peppermint mocha frappachinos amazing addicting
0,going fail art final fml far worst semester life school wise otherwise best
1,second last biology first time ever time haha
1,madinafire buying copy today excited need learn friday good luck sheffield
1,catatonickid yogachicky shiv shiv place slowly hope
1,rozarin whaa really should definitely optional though liked them i m also crazy
1,liking window release candidate far also liking new video card terabyte harddisk
1,goofygeorge totally welcome come hang wiki it it
0,hell lot do say complain theese day quot they quot quot they quot help case
1,peacepeaceout totally go amazing he s reason bought tix song blood bank
0,lesnoyse b finished
1,beautiful monday morning happy http myloc me tct
1,happy star war day everyone
0,yaseminx know hahah xd cha doin
1,abbyhangsi thanks gail imma try one day look yummy geezzz siargao trip nlng pla heheh
0,pizza breakfast shower class
1,elise smith yummy i m eating one too bagel
1,jonas awesome watched groovy movie frankie weird lol
1,quot i love knowledge love thinkin fressshman fressshman quot pellericious math song
1,dannywood glad u could check u today keep touch
1,philipgranger thanks follow raise hand
1,going work amazing charity event big brother big sister mind working good cause
1,macpowell i m awake happy
1,beautiful morning
1,good morning
1,saw xmen origin sat far best xmen movie amazing
1,good morning get ready go hospital get cat scan best wish you
1,call wierd jus luv rainy day make feel warm amp cozy inside lol
1,mwahihi yes nag twitter haha thanks lm
1,got new follower yesterday yay need til
1,today check day week artist s way hurray time celebrate another good completed journey
1,today will s first baseball game go bat
1,daniellebean peace amp quiet enjoy last
1,good day all let s see get accomplished today together
1,finally upgraded spotify premium exceeded threshold awesomeness time ago where s iphone app amp remote spotify
1,good monday all still wet outside inside i m sunny i m feeling surge warmth energy good day
0,i m feeling pretty energized amp ready face day w only hour sleep hope last day
1,vbnavarro love song happy monday
1,thomassmith yo thomas thanks follow social medium director disney that s awesome i d like learn more let lunch
1,yay bright shiny new week play
1,thefifthsister happy came said hi twas nice meet indeed thanks much coming talking
1,elderwand oh see today hehe
1,sweetemmaxxx yeeh also thing drummer basically guy play instrument sing im p
1,born barn would like hay youtube mother song
1,mikeyconner hey bought porter cable piece set new drill led light near trigger oh i m happy
1,listening olivia play lol
1,starting internship today pretty excited
1,brooklyn went hard back top st hajji s yea http tinyurl com codla http ti http tinyurl com crhjs
1,may th
1,jb cute lmfao giggle
1,happy starwarsday
0,petercoffin maybe pas lay making swineflu illegal law abiding citizen get
1,cooked lunch todayy givin mum relaxin dayy
1,dhughesy host next logies laughed bit really
1,getting ready summy yummy cocoa crispies
1,diannemr like that
1,ukrainiac yea say something great hear ukrainian
1,st place competition superior
1,snuffel gl say hi me
1,it claire lol buy u big star war pant xmas
1,raining cat dog here mysore thankfully pig swine
1,i m going estonia woohoo
1,azmomofmanyhats rocknrod gailelaine sarahstanley good morning pretty outside today
1,hilzfuld haha tripped talking harvard read aussie automatically came idiot
1,happy star war day me s ja ja binks ha crappy day outside though ah well make bit motivation revise
1,mynameismo good morning here s hoping good one ya
1,tiernandouieb oh gosh hope so fun
1,hey robluketic wow cheer insight ppl look fun oh im stunned it s aweomse robluketic live gt http ustre am wv
0,going bed pain fell shoulder today good night
0,computer slooowww morning think sign go home play yard
1,archiedineros yup stayed end exciting
1,batman know what cowboy hat pic made smile today you see many japan
1,olorinlorien know snooker though nicolaherbert ate huge fan
1,rizzotees lol point laugh
0,got attic w sadie art work included good time broke head phone bad time still happy buy attic
1,frostedfroslass bahaha tax folder phone book double meaning
1,who going see reemer wednesdayy kirsty going a im well exited
1,dannisaywhat lol kk i ve sent u friend request
1,way st martin vacation week
1,shanedawson haha yay love mr shane dawson
1,eric andersen thank eric glad u appreciate that
1,yaaaay think might aced history test today
1,afiaa afaya who the handsome blue beast hhihihuahauu
1,voice nemo turn today thanks npr
1,jerzicua say met all awesomest people bunch them
1,inthebattle really cute one favorite
1,mrsgizara fort belvoir base hub stationed pentagon cant wait pug pup looooove mine
1,misseileen hahaha really i m trying figure last time fb looking friend page
0,another manic monday wish sunday that s fun day happy monday twitterland
1,hope everyone great weekend today important meeting today
1,good morning ti rainy monday morning blahhh
0,celestialbeard http ten com au good news week htm lt it definitely nothing christian
1,shaymonkey i m comin wit u
1,school last day high school ever ever ever
0,miss smile
0,ac broke house waiting get estimate timeframe repair bright side gonna join colab week
1,thanks prop
1,geerlingguy http tinyurl com dlqop good one nice
1,gabyrosario thanks shoutout
0,new nick name arosh i like like
1,yessss got twin lock welcome twiin
1,impaulgriffiths pauly wallly made life fucking happy hell love x reply back
0,ronenk jewlicious guy nothing free life shidduch money
1,really want star hope flawless work
0,happiness come within so fact gray rainy monday bother me well much
1,kelly straycat haha ty
1,heading hollywood studio today manta kraken awesome yesterday feeling like ride
1,getting ready lay pool
1,gonna go yoga ing jumbo cup coffee thinking making happy
1,robinmeyers look like full lincoln marathon yesterday awesome hm tough
1,yay last class semester
1,morning everyone
1,good morning sunshine
1,good morming sunshine beautiful day last day class me
1,chick fil morning final that must amj
1,great weekend john back work day going illinois thurs amp fri gig john
1,easytouch let go home
1,staying home work linoleum block carving project due tomorrow probably picture
